MONTH_NAME,STATE,REGION,SEASON,EVENT_TYPE,INJURIES_TOTAL,DEATHS_TOTAL,DAMAGE_TOTAL_USD,plot_lat,plot_lon
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,1000.0,37.5178,-82.599
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,3000.0,37.1107,-83.81
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,3000.0,37.2192,-83.6465
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,16000.0,37.2081,-83.2354
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,2000.0,37.0102,-83.8214
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,10000.0,37.0315,-83.1097
May,KENTUCKY,Ohio Valley,Spring,Hail,0,0,0.0,37.3713,-83.9829
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,3000.0,37.1131,-84.0227
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,6000.0,37.42,-83.38
May,KENTUCKY,Ohio Valley,Spring,Hail,0,0,0.0,37.4017,-82.2452
August,MICHIGAN,Upper Midwest,Summer,Hail,0,0,0.0,45.08,-83.73
August,MICHIGAN,Upper Midwest,Summer,Hail,0,0,0.0,44.81,-83.51
August,MICHIGAN,Upper Midwest,Summer,Hail,0,0,0.0,44.78,-83.43
August,LAKE MICHIGAN,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,45.21,-85.55
August,LAKE MICHIGAN,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,44.73,-85.57
August,LAKE SUPERIOR,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,46.48,-84.63
August,LAKE HURON,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,45.49,-83.97
August,MICHIGAN,Upper Midwest,Summer,Hail,0,0,0.0,44.42,-84.12
August,MICHIGAN,Upper Midwest,Summer,Hail,0,0,0.0,44.37,-84.23
August,MICHIGAN,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,44.35,-84.23
August,LAKE MICHIGAN,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,45.21,-85.55
August,LAKE SUPERIOR,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,46.37,-84.43
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,4000.0,37.85,-83.87
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,20000.0,37.1621,-83.3733
May,KENTUCKY,Ohio Valley,Spring,Hail,0,0,0.0,38.1515,-83.5044
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,1000.0,37.4214,-82.807
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,79000.0,37.7863,-83.3616
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,1000.0,37.7477,-83.5933
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,1000.0,37.9065,-82.5544
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,3000.0,37.6992,-84.008
May,KENTUCKY,Ohio Valley,Spring,Hail,0,0,0.0,38.2042,-83.4178
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,3000.0,37.0681,-84.4514
May,KENTUCKY,Ohio Valley,Spring,Hail,0,0,0.0,37.3738,-83.9132
May,KENTUCKY,Ohio Valley,Spring,Hail,0,0,0.0,37.3129,-84.3964
August,LAKE MICHIGAN,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,41.72,-86.92
August,INDIANA,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,41.45,-87.51
August,LAKE MICHIGAN,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,41.72,-86.92
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,3000.0,37.4001,-82.2065
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,1000.0,37.4244,-82.4695
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,3000.0,37.1609,-83.5652
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,1000.0,37.1316,-83.0798
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,1000.0,37.1676,-82.7516
August,LAKE MICHIGAN,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,41.92,-87.57
August,LAKE MICHIGAN,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,42.14,-87.66
September,KANSAS,South,Fall,Hail,0,0,0.0,39.04,-100.12
September,KANSAS,South,Fall,Thunderstorm Wind,0,0,0.0,38.37,-100.88
September,KANSAS,South,Fall,Hail,0,0,0.0,37.02,-99.47
September,KANSAS,South,Fall,Thunderstorm Wind,0,0,0.0,37.62,-99.03
September,KANSAS,South,Fall,Thunderstorm Wind,0,0,0.0,37.93,-101.52
September,KANSAS,South,Fall,Thunderstorm Wind,0,0,0.0,37.73,-98.73
August,ILLINOIS,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,41.8212,-88.2314
August,ILLINOIS,Ohio Valley,Summer,Thunderstorm Wind,0,0,0.0,41.841,-88.2232
September,KANSAS,South,Fall,Hail,0,0,0.0,39.02,-99.94
September,KANSAS,South,Fall,Thunderstorm Wind,0,0,0.0,37.28,-98.55
April,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,3000.0,34.28,-89.52
April,MISSISSIPPI,South,Spring,Hail,0,0,0.0,34.33,-89.66
September,LAKE MICHIGAN,Water,Fall,Waterspout,0,0,0.0,45.5864,-85.4851
April,MISSISSIPPI,South,Spring,Hail,0,0,0.0,34.7,-89.93
April,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,500.0,34.26,-89.52
April,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,0.0,34.25,-89.54
April,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,5000.0,34.25,-89.54
April,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,0.0,34.22,-89.4
April,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,10000.0,34.25,-89.52
April,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,3500.0,34.26,-89.53
April,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,10000.0,36.1043,-89.4182
April,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,5000.0,34.16,-90.5
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.14,-76.23
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.09,-75.96
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.05,-76.06
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.07,-74.17
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.14,-74.27
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.52,-74.32
July,NEW JERSEY,Northeast,Summer,Lightning,0,0,10000.0,40.07,-74.17
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.57,-74.39
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.59,-74.37
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.01,-74.75
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.6,-74.38
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.06,-74.7
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.14,-74.69
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.06,-74.81
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.1,-74.76
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.04,-74.88
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.06,-74.75
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.6,-74.33
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.05,-74.63
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.76,-74.98
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.73,-74.89
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.7,-75.19
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.59,-74.3
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.58,-74.28
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.44,-74.95
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.14,-74.69
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.12,-74.23
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.47,-74.01
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.14,-76.24
July,MARYLAND,Northeast,Summer,Lightning,0,0,10000.0,39.31,-76
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.96,-76.21
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.74,-76.18
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.51,-75.6
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.45,-75.65
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.34,-75.47
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.38,-75.01
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.93,-75.32
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.63,-75.33
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.49,-75.13
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.62,-74.64
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.62,-74.43
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.72,-74.79
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.67,-74.61
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.66,-74.53
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.57,-74.53
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.65,-74.58
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.6,-74.48
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.6,-74.47
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.62,-74.44
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.59,-74.46
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.6,-74.38
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.58,-74.42
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.54,-74.36
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.6,-74.38
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.13,-74.83
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.94,-74.94
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.95,-75.88
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.22,-76.17
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.27,-76.09
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.19,-76.01
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.96,-76.2
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.05,-76.07
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.79,-76.22
July,MARYLAND,Northeast,Summer,Lightning,0,0,10000.0,38.67,-75.98
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.86,-76.37
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.79,-76.22
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.97,-74.96
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.58,-74.23
July,NEW JERSEY,Northeast,Summer,Lightning,14,1,0.0,40.14,-74.42
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.48,-76.03
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.33,-75.92
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.49,-76.12
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.59,-75.48
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.63,-75.38
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.45,-75.82
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.54,-75.63
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.35,-75.9
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.45,-75.65
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.26,-75.73
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.07,-74.86
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.28,-74.81
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.01,-74.84
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.44,-74.2
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.44,-74.95
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,41.21,-74.61
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40,-74.99
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.28,-74.73
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.08,-74.76
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.28,-74.7
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.97,-74.68
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.07,-74.53
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.34,-74.04
July,DELAWARE,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.92,-75.43
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.86,-74.39
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.5,-74.67
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.46,-74.66
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.45,-74.98
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.44,-74.95
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.56,-74.37
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.71,-76.06
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.39,-75.91
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.38,-75.93
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.64,-74.45
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.59,-75.16
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.53,-75.06
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.33,-75.96
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.33,-75.92
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.32,-75.87
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.99,-75.78
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.78,-75.17
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.33,-75.89
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.56,-74.53
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.62,-74.43
July,DELAWARE,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.68,-75.61
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.77,-76.07
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,38.95,-75.89
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.22,-74.43
May,PUERTO RICO,Territory,Spring,Lightning,0,0,20000.0,18.17,-66.04
May,PUERTO RICO,Territory,Spring,Thunderstorm Wind,1,1,25000.0,18.4,-66.26
May,PUERTO RICO,Territory,Spring,Thunderstorm Wind,0,0,5000.0,18.16,-66.1
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.26,-74.27
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.15,-74.71
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.96,-74.39
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.04,-74.71
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.92,-74.08
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.77,-74.74
July,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39,-76.32
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.79,-74.57
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.88,-74.48
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.87,-74.44
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,39.88,-75.22
May,PUERTO RICO,Territory,Spring,Funnel Cloud,0,0,0.0,18.42,-66.17
May,PUERTO RICO,Territory,Spring,Lightning,0,0,1500.0,18.48,-66.83
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.9,-74.48
July,PENNSYLVANIA,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.64,-75.26
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.98,-74.96
July,NEW JERSEY,Northeast,Summer,Thunderstorm Wind,0,0,0.0,40.88,-74.65
May,PUERTO RICO,Territory,Spring,Thunderstorm Wind,0,0,50000.0,18.3,-67.15
May,PUERTO RICO,Territory,Spring,Thunderstorm Wind,0,0,5000.0,18.21,-66.09
May,PUERTO RICO,Territory,Spring,Funnel Cloud,0,0,0.0,18.18,-65.84
March,MASSACHUSETTS,Northeast,Spring,High Wind,0,0,0.0,42.3645,-71.58
March,MASSACHUSETTS,Northeast,Spring,High Wind,0,0,0.0,42.3645,-71.58
March,MASSACHUSETTS,Northeast,Spring,High Wind,0,0,0.0,42.3645,-71.58
May,COLORADO,Southwest,Spring,Thunderstorm Wind,0,0,0.0,40.52,-103.86
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.43,-99.27
April,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.3995,-85.3737
May,COLORADO,Southwest,Spring,Thunderstorm Wind,0,0,0.0,40.08,-104.31
May,COLORADO,Southwest,Spring,Thunderstorm Wind,0,0,0.0,40.25,-104.04
August,KANSAS,South,Summer,Hail,0,0,0.0,39.4,-99.42
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,6000000.0,40.5681,-97.8245
June,NEW MEXICO,Southwest,Summer,Tornado,0,0,0.0,33.81,-103.17
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.31,-98.61
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.68,-98.16
March,LOUISIANA,South,Spring,Tornado,0,0,100000.0,30.1,-90.97
August,NEBRASKA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,40.43,-98.11
August,COLORADO,Southwest,Summer,Tornado,0,0,0.0,39.66,-104.14
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.76,-98.79
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.44,-98.21
May,COLORADO,Southwest,Spring,Thunderstorm Wind,0,0,0.0,39.85,-104.65
May,COLORADO,Southwest,Spring,Thunderstorm Wind,0,0,0.0,40.88,-104
May,COLORADO,Southwest,Spring,Thunderstorm Wind,0,0,0.0,40.29,-104.26
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.68,-98.21
July,IOWA,Upper Midwest,Summer,Tornado,0,0,0.0,42.179,-91.364
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.64,-98.05
August,NEBRASKA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,41.22,-97.39
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.45,-99.34
June,NEW MEXICO,Southwest,Summer,Thunderstorm Wind,0,0,0.0,34.44,-104.01
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.91,-98.66
June,NEW MEXICO,Southwest,Summer,Thunderstorm Wind,0,0,0.0,35.11,-103.12
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.92,-99.46
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.37,-97.46
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,30000000.0,40.0039,-98.0997
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,27500000.0,40.1327,-97.8208
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.74,-99.32
August,NEBRASKA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,41.2,-97.43
April,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,36.8275,-86.5061
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.2,-98.07
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.17,-97.52
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.05,-97.62
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.46,-97.48
May,COLORADO,Southwest,Spring,Thunderstorm Wind,0,0,0.0,40.25,-103.68
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.59,-99.05
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.45,-97.77
August,KANSAS,South,Summer,Hail,0,0,0.0,39.51,-98.35
January,VIRGINIA,Southeast,Winter,High Wind,0,0,0.0,37.563,-78.2005
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.29,-97.73
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.38,-99.03
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,41.22,-97.39
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.33,-98.45
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.1,-99.27
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.3556,-98.1395
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.4519,-98.2605
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.09,-98.28
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.29,-98.29
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.15,-98.19
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.26,-98.14
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.32,-99.29
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.35,-99.3
August,KANSAS,South,Summer,Hail,0,0,0.0,39.19,-99.12
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.17,-99.57
May,COLORADO,Southwest,Spring,High Wind,0,0,0.0,38.6777,-105.513
May,COLORADO,Southwest,Spring,Thunderstorm Wind,0,0,0.0,40.26,-103.63
June,NEW MEXICO,Southwest,Summer,Thunderstorm Wind,0,0,0.0,33.45,-104.59
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.82,-98.55
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,41.41,-99.02
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,41.28,-99
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.73,-99.02
August,NEBRASKA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,40.49,-99.02
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.94,-98.21
May,COLORADO,Southwest,Spring,High Wind,0,0,0.0,38.6777,-105.513
August,NEBRASKA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,40.52,-97.94
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.8121,-98.3
August,KANSAS,South,Summer,Thunderstorm Wind,0,0,0.0,39.9,-99.5
March,WEST VIRGINIA,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.6321,-79.6449
March,WEST VIRGINIA,Ohio Valley,Spring,Thunderstorm Wind,0,0,1000.0,39.56,-79.64
March,WEST VIRGINIA,Ohio Valley,Spring,Thunderstorm Wind,0,0,10000.0,39.64,-79.93
March,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,10000.0,40.56,-79.09
March,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,10000.0,40.57,-79.02
July,ATLANTIC SOUTH,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,29.89,-81.31
July,ATLANTIC SOUTH,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,29.92,-81.33
July,GEORGIA,Southeast,Summer,Lightning,0,2,0.0,31.26,-82.37
July,GEORGIA,Southeast,Summer,Thunderstorm Wind,0,0,200.0,31.57,-82.04
March,MASSACHUSETTS,Northeast,Spring,High Wind,0,0,0.0,42.3645,-71.58
March,RHODE ISLAND,Northeast,Spring,High Wind,0,0,0.0,41.5928,-71.1244
March,ATLANTIC NORTH,Water,Spring,Marine High Wind,0,0,0.0,42.34,-70.955
